"id","name","zipcode","country_id/id","state_id/id"
"1","Medellín","05001","base.co","base.state_co_01"
"2","Abejorral","05002","base.co","base.state_co_01"
"3","Abriaquí","05004","base.co","base.state_co_01"
"4","Alejandría","05021","base.co","base.state_co_01"
"5","Amagá","05030","base.co","base.state_co_01"
"6","Amalfi","05031","base.co","base.state_co_01"
"7","Andes","05034","base.co","base.state_co_01"
"8","Angelópolis","05036","base.co","base.state_co_01"
"9","Angostura","05038","base.co","base.state_co_01"
"10","Anorí","05040","base.co","base.state_co_01"
"11","Santa Fé De Antioquia","05042","base.co","base.state_co_01"
"12","Anzá","05044","base.co","base.state_co_01"
"13","Apartadó","05045","base.co","base.state_co_01"
"14","Arboletes","05051","base.co","base.state_co_01"
"15","Argelia","05055","base.co","base.state_co_01"
"16","Armenia","05059","base.co","base.state_co_01"
"17","Barbosa","05079","base.co","base.state_co_01"
"18","Belmira","05086","base.co","base.state_co_01"
"19","Bello","05088","base.co","base.state_co_01"
"20","Betania","05091","base.co","base.state_co_01"
"21","Betulia","05093","base.co","base.state_co_01"
"22","Ciudad Bolívar ","05101","base.co","base.state_co_01"
"23","Briceño","05107","base.co","base.state_co_01"
"24","Buriticá","05113","base.co","base.state_co_01"
"25","Cáceres","05120","base.co","base.state_co_01"
"26","Caicedo","05125","base.co","base.state_co_01"
"27","Caldas","05129","base.co","base.state_co_01"
"28","Campamento","05134","base.co","base.state_co_01"
"29","Cañasgordas","05138","base.co","base.state_co_01"
"30","Caracolí","05142","base.co","base.state_co_01"
"31","Caramanta","05145","base.co","base.state_co_01"
"32","Carepa","05147","base.co","base.state_co_01"
"33","El Carmen De Viboral","05148","base.co","base.state_co_01"
"34","Carolina","05150","base.co","base.state_co_01"
"35","Caucasia","05154","base.co","base.state_co_01"
"36","Chigorodó","05172","base.co","base.state_co_01"
"37","Cisneros","05190","base.co","base.state_co_01"
"38","Cocorná","05197","base.co","base.state_co_01"
"39","Concepción","05206","base.co","base.state_co_01"
"40","Concordia","05209","base.co","base.state_co_01"
"41","Copacabana","05212","base.co","base.state_co_01"
"42","Dabeiba","05234","base.co","base.state_co_01"
"43","Donmatías","05237","base.co","base.state_co_01"
"44","Ebéjico","05240","base.co","base.state_co_01"
"45","El Bagre ","05250","base.co","base.state_co_01"
"46","Entrerríos","05264","base.co","base.state_co_01"
"47","Envigado","05266","base.co","base.state_co_01"
"48","Fredonia","05282","base.co","base.state_co_01"
"49","Frontino","05284","base.co","base.state_co_01"
"50","Giraldo","05306","base.co","base.state_co_01"
"51","Girardota","05308","base.co","base.state_co_01"
"52","Gómez Plata ","05310","base.co","base.state_co_01"
"53","Granada","05313","base.co","base.state_co_01"
"54","Guadalupe","05315","base.co","base.state_co_01"
"55","Guarne","05318","base.co","base.state_co_01"
"56","Guatapé","05321","base.co","base.state_co_01"
"57","Heliconia","05347","base.co","base.state_co_01"
"58","Hispania","05353","base.co","base.state_co_01"
"59","Itagüí","05360","base.co","base.state_co_01"
"60","Ituango","05361","base.co","base.state_co_01"
"61","Jardín","05364","base.co","base.state_co_01"
"62","Jericó","05368","base.co","base.state_co_01"
"63","La Ceja ","05376","base.co","base.state_co_01"
"64","La Estrella ","05380","base.co","base.state_co_01"
"65","La Pintada ","05390","base.co","base.state_co_01"
"66","La Unión ","05400","base.co","base.state_co_01"
"67","Liborina","05411","base.co","base.state_co_01"
"68","Maceo","05425","base.co","base.state_co_01"
"69","Marinilla","05440","base.co","base.state_co_01"
"70","Montebello","05467","base.co","base.state_co_01"
"71","Murindó","05475","base.co","base.state_co_01"
"72","Mutatá","05480","base.co","base.state_co_01"
"73","Nariño","05483","base.co","base.state_co_01"
"74","Necoclí","05490","base.co","base.state_co_01"
"75","Nechí","05495","base.co","base.state_co_01"
"76","Olaya","05501","base.co","base.state_co_01"
"77","Peñol","05541","base.co","base.state_co_01"
"78","Peque","05543","base.co","base.state_co_01"
"79","Pueblorrico","05576","base.co","base.state_co_01"
"80","Puerto Berrío ","05579","base.co","base.state_co_01"
"81","Puerto Nare ","05585","base.co","base.state_co_01"
"82","Puerto Triunfo ","05591","base.co","base.state_co_01"
"83","Remedios","05604","base.co","base.state_co_01"
"84","Retiro","05607","base.co","base.state_co_01"
"85","Rionegro","05615","base.co","base.state_co_01"
"86","Sabanalarga","05628","base.co","base.state_co_01"
"87","Sabaneta","05631","base.co","base.state_co_01"
"88","Salgar","05642","base.co","base.state_co_01"
"89","San Andrés De Cuerquía","05647","base.co","base.state_co_01"
"90","San Carlos ","05649","base.co","base.state_co_01"
"91","San Francisco ","05652","base.co","base.state_co_01"
"92","San Jerónimo ","05656","base.co","base.state_co_01"
"93","San José De La Montaña ","05658","base.co","base.state_co_01"
"94","San Juan De Urabá","05659","base.co","base.state_co_01"
"95","San Luis ","05660","base.co","base.state_co_01"
"96","San Pedro De Los Milagros ","05664","base.co","base.state_co_01"
"97","San Pedro De Urabá","05665","base.co","base.state_co_01"
"98","San Rafael ","05667","base.co","base.state_co_01"
"99","San Roque ","05670","base.co","base.state_co_01"
"100","San Vicente Ferrer","05674","base.co","base.state_co_01"
"101","Santa Bárbara ","05679","base.co","base.state_co_01"
"102","Santa Rosa De Osos","05686","base.co","base.state_co_01"
"103","Santo Domingo ","05690","base.co","base.state_co_01"
"104","El Santuario ","05697","base.co","base.state_co_01"
"105","Segovia","05736","base.co","base.state_co_01"
"106","Sonsón","05756","base.co","base.state_co_01"
"107","Sopetrán","05761","base.co","base.state_co_01"
"108","Támesis","05789","base.co","base.state_co_01"
"109","Tarazá","05790","base.co","base.state_co_01"
"110","Tarso","05792","base.co","base.state_co_01"
"111","Titiribí","05809","base.co","base.state_co_01"
"112","Toledo","05819","base.co","base.state_co_01"
"113","Turbo","05837","base.co","base.state_co_01"
"114","Uramita","05842","base.co","base.state_co_01"
"115","Urrao","05847","base.co","base.state_co_01"
"116","Valdivia","05854","base.co","base.state_co_01"
"117","Valparaíso","05856","base.co","base.state_co_01"
"118","Vegachí","05858","base.co","base.state_co_01"
"119","Venecia","05861","base.co","base.state_co_01"
"120","Vigía Del Fuerte","05873","base.co","base.state_co_01"
"121","Yalí","05885","base.co","base.state_co_01"
"122","Yarumal","05887","base.co","base.state_co_01"
"123","Yolombó","05890","base.co","base.state_co_01"
"124","Yondó","05893","base.co","base.state_co_01"
"125","Zaragoza","05895","base.co","base.state_co_01"
"126","Barranquilla","08001","base.co","base.state_co_02"
"127","Baranoa","08078","base.co","base.state_co_02"
"128","Campo De La Cruz","08137","base.co","base.state_co_02"
"129","Candelaria","08141","base.co","base.state_co_02"
"130","Galapa","08296","base.co","base.state_co_02"
"131","Juan De Acosta","08372","base.co","base.state_co_02"
"132","Luruaco","08421","base.co","base.state_co_02"
"133","Malambo","08433","base.co","base.state_co_02"
"134","Manatí","08436","base.co","base.state_co_02"
"135","Palmar De Varela","08520","base.co","base.state_co_02"
"136","Piojó","08549","base.co","base.state_co_02"
"137","Polonuevo","08558","base.co","base.state_co_02"
"138","Ponedera","08560","base.co","base.state_co_02"
"139","Puerto Colombia ","08573","base.co","base.state_co_02"
"140","Repelón","08606","base.co","base.state_co_02"
"141","Sabanagrande","08634","base.co","base.state_co_02"
"142","Sabanalarga","08638","base.co","base.state_co_02"
"143","Santa Lucía ","08675","base.co","base.state_co_02"
"144","Santo Tomás ","08685","base.co","base.state_co_02"
"145","Soledad","08758","base.co","base.state_co_02"
"146","Suan","08770","base.co","base.state_co_02"
"147","Tubará","08832","base.co","base.state_co_02"
"148","Usiacurí","08849","base.co","base.state_co_02"
"149","Bogotá, D.c. ","11001","base.co","base.state_co_03"
"150","Cartagena De Indias","13001","base.co","base.state_co_04"
"151","Achí","13006","base.co","base.state_co_04"
"152","Altos Del Rosario","13030","base.co","base.state_co_04"
"153","Arenal","13042","base.co","base.state_co_04"
"154","Arjona","13052","base.co","base.state_co_04"
"155","Arroyohondo","13062","base.co","base.state_co_04"
"156","Barranco De Loba","13074","base.co","base.state_co_04"
"157","Calamar","13140","base.co","base.state_co_04"
"158","Cantagallo","13160","base.co","base.state_co_04"
"159","Cicuco","13188","base.co","base.state_co_04"
"160","Córdoba","13212","base.co","base.state_co_04"
"161","Clemencia","13222","base.co","base.state_co_04"
"162","El Carmen De Bolívar","13244","base.co","base.state_co_04"
"163","El Guamo ","13248","base.co","base.state_co_04"
"164","El Peñón ","13268","base.co","base.state_co_04"
"165","Hatillo De Loba","13300","base.co","base.state_co_04"
"166","Magangué","13430","base.co","base.state_co_04"
"167","Mahates","13433","base.co","base.state_co_04"
"168","Margarita","13440","base.co","base.state_co_04"
"169","María La Baja","13442","base.co","base.state_co_04"
"170","Montecristo","13458","base.co","base.state_co_04"
"171","Mompós","13468","base.co","base.state_co_04"
"172","Morales","13473","base.co","base.state_co_04"
"173","Norosí","13490","base.co","base.state_co_04"
"174","Pinillos","13549","base.co","base.state_co_04"
"175","Regidor","13580","base.co","base.state_co_04"
"176","Río Viejo ","13600","base.co","base.state_co_04"
"177","San Cristóbal ","13620","base.co","base.state_co_04"
"178","San Estanislao ","13647","base.co","base.state_co_04"
"179","San Fernando ","13650","base.co","base.state_co_04"
"180","San Jacinto ","13654","base.co","base.state_co_04"
"181","San Jacinto Del Cauca","13655","base.co","base.state_co_04"
"182","San Juan Nepomuceno","13657","base.co","base.state_co_04"
"183","San Martín De Loba","13667","base.co","base.state_co_04"
"184","San Pablo ","13670","base.co","base.state_co_04"
"185","Santa Catalina ","13673","base.co","base.state_co_04"
"186","Santa Rosa ","13683","base.co","base.state_co_04"
"187","Santa Rosa Del Sur","13688","base.co","base.state_co_04"
"188","Simití","13744","base.co","base.state_co_04"
"189","Soplaviento","13760","base.co","base.state_co_04"
"190","Talaigua Nuevo ","13780","base.co","base.state_co_04"
"191","Tiquisio","13810","base.co","base.state_co_04"
"192","Turbaco","13836","base.co","base.state_co_04"
"193","Turbaná","13838","base.co","base.state_co_04"
"194","Villanueva","13873","base.co","base.state_co_04"
"195","Zambrano","13894","base.co","base.state_co_04"
"196","Tunja","15001","base.co","base.state_co_05"
"197","Almeida","15022","base.co","base.state_co_05"
"198","Aquitania","15047","base.co","base.state_co_05"
"199","Arcabuco","15051","base.co","base.state_co_05"
"200","Belén","15087","base.co","base.state_co_05"
"201","Berbeo","15090","base.co","base.state_co_05"
"202","Betéitiva","15092","base.co","base.state_co_05"
"203","Boavita","15097","base.co","base.state_co_05"
"204","Boyacá","15104","base.co","base.state_co_05"
"205","Briceño","15106","base.co","base.state_co_05"
"206","Buenavista","15109","base.co","base.state_co_05"
"207","Busbanzá","15114","base.co","base.state_co_05"
"208","Caldas","15131","base.co","base.state_co_05"
"209","Campohermoso","15135","base.co","base.state_co_05"
"210","Cerinza","15162","base.co","base.state_co_05"
"211","Chinavita","15172","base.co","base.state_co_05"
"212","Chiquinquirá","15176","base.co","base.state_co_05"
"213","Chiscas","15180","base.co","base.state_co_05"
"214","Chita","15183","base.co","base.state_co_05"
"215","Chitaraque","15185","base.co","base.state_co_05"
"216","Chivatá","15187","base.co","base.state_co_05"
"217","Ciénega","15189","base.co","base.state_co_05"
"218","Cómbita","15204","base.co","base.state_co_05"
"219","Coper","15212","base.co","base.state_co_05"
"220","Corrales","15215","base.co","base.state_co_05"
"221","Covarachía","15218","base.co","base.state_co_05"
"222","Cubará","15223","base.co","base.state_co_05"
"223","Cucaita","15224","base.co","base.state_co_05"
"224","Cuítiva","15226","base.co","base.state_co_05"
"225","Chíquiza","15232","base.co","base.state_co_05"
"226","Chivor","15236","base.co","base.state_co_05"
"227","Duitama","15238","base.co","base.state_co_05"
"228","El Cocuy ","15244","base.co","base.state_co_05"
"229","El Espino ","15248","base.co","base.state_co_05"
"230","Firavitoba","15272","base.co","base.state_co_05"
"231","Floresta","15276","base.co","base.state_co_05"
"232","Gachantivá","15293","base.co","base.state_co_05"
"233","Gámeza","15296","base.co","base.state_co_05"
"234","Garagoa","15299","base.co","base.state_co_05"
"235","Guacamayas","15317","base.co","base.state_co_05"
"236","Guateque","15322","base.co","base.state_co_05"
"237","Guayatá","15325","base.co","base.state_co_05"
"238","Güicán De La Sierra","15332","base.co","base.state_co_05"
"239","Iza","15362","base.co","base.state_co_05"
"240","Jenesano","15367","base.co","base.state_co_05"
"241","Jericó","15368","base.co","base.state_co_05"
"242","Labranzagrande","15377","base.co","base.state_co_05"
"243","La Capilla ","15380","base.co","base.state_co_05"
"244","La Victoria ","15401","base.co","base.state_co_05"
"245","La Uvita ","15403","base.co","base.state_co_05"
"246","Villa De Leyva","15407","base.co","base.state_co_05"
"247","Macanal","15425","base.co","base.state_co_05"
"248","Maripí","15442","base.co","base.state_co_05"
"249","Miraflores","15455","base.co","base.state_co_05"
"250","Mongua","15464","base.co","base.state_co_05"
"251","Monguí","15466","base.co","base.state_co_05"
"252","Moniquirá","15469","base.co","base.state_co_05"
"253","Motavita","15476","base.co","base.state_co_05"
"254","Muzo","15480","base.co","base.state_co_05"
"255","Nobsa","15491","base.co","base.state_co_05"
"256","Nuevo Colón ","15494","base.co","base.state_co_05"
"257","Oicatá","15500","base.co","base.state_co_05"
"258","Otanche","15507","base.co","base.state_co_05"
"259","Pachavita","15511","base.co","base.state_co_05"
"260","Páez","15514","base.co","base.state_co_05"
"261","Paipa","15516","base.co","base.state_co_05"
"262","Pajarito","15518","base.co","base.state_co_05"
"263","Panqueba","15522","base.co","base.state_co_05"
"264","Pauna","15531","base.co","base.state_co_05"
"265","Paya","15533","base.co","base.state_co_05"
"266","Paz De Río","15537","base.co","base.state_co_05"
"267","Pesca","15542","base.co","base.state_co_05"
"268","Pisba","15550","base.co","base.state_co_05"
"269","Puerto Boyacá ","15572","base.co","base.state_co_05"
"270","Quípama","15580","base.co","base.state_co_05"
"271","Ramiriquí","15599","base.co","base.state_co_05"
"272","Ráquira","15600","base.co","base.state_co_05"
"273","Rondón","15621","base.co","base.state_co_05"
"274","Saboyá","15632","base.co","base.state_co_05"
"275","Sáchica","15638","base.co","base.state_co_05"
"276","Samacá","15646","base.co","base.state_co_05"
"277","San Eduardo ","15660","base.co","base.state_co_05"
"278","San José De Pare","15664","base.co","base.state_co_05"
"279","San Luis De Gaceno","15667","base.co","base.state_co_05"
"280","San Mateo ","15673","base.co","base.state_co_05"
"281","San Miguel De Sema","15676","base.co","base.state_co_05"
"282","San Pablo De Borbur","15681","base.co","base.state_co_05"
"283","Santana","15686","base.co","base.state_co_05"
"284","Santa María ","15690","base.co","base.state_co_05"
"285","Santa Rosa De Viterbo","15693","base.co","base.state_co_05"
"286","Santa Sofía ","15696","base.co","base.state_co_05"
"287","Sativanorte","15720","base.co","base.state_co_05"
"288","Sativasur","15723","base.co","base.state_co_05"
"289","Siachoque","15740","base.co","base.state_co_05"
"290","Soatá","15753","base.co","base.state_co_05"
"291","Socotá","15755","base.co","base.state_co_05"
"292","Socha","15757","base.co","base.state_co_05"
"293","Sogamoso","15759","base.co","base.state_co_05"
"294","Somondoco","15761","base.co","base.state_co_05"
"295","Sora","15762","base.co","base.state_co_05"
"296","Sotaquirá","15763","base.co","base.state_co_05"
"297","Soracá","15764","base.co","base.state_co_05"
"298","Susacón","15774","base.co","base.state_co_05"
"299","Sutamarchán","15776","base.co","base.state_co_05"
"300","Sutatenza","15778","base.co","base.state_co_05"
"301","Tasco","15790","base.co","base.state_co_05"
"302","Tenza","15798","base.co","base.state_co_05"
"303","Tibaná","15804","base.co","base.state_co_05"
"304","Tibasosa","15806","base.co","base.state_co_05"
"305","Tinjacá","15808","base.co","base.state_co_05"
"306","Tipacoque","15810","base.co","base.state_co_05"
"307","Toca","15814","base.co","base.state_co_05"
"308","Togüí","15816","base.co","base.state_co_05"
"309","Tópaga","15820","base.co","base.state_co_05"
"310","Tota","15822","base.co","base.state_co_05"
"311","Tununguá","15832","base.co","base.state_co_05"
"312","Turmequé","15835","base.co","base.state_co_05"
"313","Tuta","15837","base.co","base.state_co_05"
"314","Tutazá","15839","base.co","base.state_co_05"
"315","Úmbita","15842","base.co","base.state_co_05"
"316","Ventaquemada","15861","base.co","base.state_co_05"
"317","Viracachá","15879","base.co","base.state_co_05"
"318","Zetaquira","15897","base.co","base.state_co_05"
"319","Manizales","17001","base.co","base.state_co_06"
"320","Aguadas","17013","base.co","base.state_co_06"
"321","Anserma","17042","base.co","base.state_co_06"
"322","Aranzazu","17050","base.co","base.state_co_06"
"323","Belalcázar","17088","base.co","base.state_co_06"
"324","Chinchiná","17174","base.co","base.state_co_06"
"325","Filadelfia","17272","base.co","base.state_co_06"
"326","La Dorada ","17380","base.co","base.state_co_06"
"327","La Merced ","17388","base.co","base.state_co_06"
"328","Manzanares","17433","base.co","base.state_co_06"
"329","Marmato","17442","base.co","base.state_co_06"
"330","Marquetalia","17444","base.co","base.state_co_06"
"331","Marulanda","17446","base.co","base.state_co_06"
"332","Neira","17486","base.co","base.state_co_06"
"333","Norcasia","17495","base.co","base.state_co_06"
"334","Pácora","17513","base.co","base.state_co_06"
"335","Palestina","17524","base.co","base.state_co_06"
"336","Pensilvania","17541","base.co","base.state_co_06"
"337","Riosucio","17614","base.co","base.state_co_06"
"338","Risaralda","17616","base.co","base.state_co_06"
"339","Salamina","17653","base.co","base.state_co_06"
"340","Samaná","17662","base.co","base.state_co_06"
"341","San José ","17665","base.co","base.state_co_06"
"342","Supía","17777","base.co","base.state_co_06"
"343","Victoria","17867","base.co","base.state_co_06"
"344","Villamaría","17873","base.co","base.state_co_06"
"345","Viterbo","17877","base.co","base.state_co_06"
"346","Florencia","18001","base.co","base.state_co_07"
"347","Albania","18029","base.co","base.state_co_07"
"348","Belén De Los Andaquíes","18094","base.co","base.state_co_07"
"349","Cartagena Del Chairá","18150","base.co","base.state_co_07"
"350","Curillo","18205","base.co","base.state_co_07"
"351","El Doncello ","18247","base.co","base.state_co_07"
"352","El Paujíl ","18256","base.co","base.state_co_07"
"353","La Montañita ","18410","base.co","base.state_co_07"
"354","Milán","18460","base.co","base.state_co_07"
"355","Morelia","18479","base.co","base.state_co_07"
"356","Puerto Rico ","18592","base.co","base.state_co_07"
"357","San José Del Fragua","18610","base.co","base.state_co_07"
"358","San Vicente Del Caguán","18753","base.co","base.state_co_07"
"359","Solano","18756","base.co","base.state_co_07"
"360","Solita","18785","base.co","base.state_co_07"
"361","Valparaíso","18860","base.co","base.state_co_07"
"362","Popayán","19001","base.co","base.state_co_08"
"363","Almaguer","19022","base.co","base.state_co_08"
"364","Argelia","19050","base.co","base.state_co_08"
"365","Balboa","19075","base.co","base.state_co_08"
"366","Bolívar","19100","base.co","base.state_co_08"
"367","Buenos Aires ","19110","base.co","base.state_co_08"
"368","Cajibío","19130","base.co","base.state_co_08"
"369","Caldono","19137","base.co","base.state_co_08"
"370","Caloto","19142","base.co","base.state_co_08"
"371","Corinto","19212","base.co","base.state_co_08"
"372","El Tambo ","19256","base.co","base.state_co_08"
"373","Florencia","19290","base.co","base.state_co_08"
"374","Guachené","19300","base.co","base.state_co_08"
"375","Guapí","19318","base.co","base.state_co_08"
"376","Inzá","19355","base.co","base.state_co_08"
"377","Jambaló","19364","base.co","base.state_co_08"
"378","La Sierra ","19392","base.co","base.state_co_08"
"379","La Vega ","19397","base.co","base.state_co_08"
"380","López De Micay","19418","base.co","base.state_co_08"
"381","Mercaderes","19450","base.co","base.state_co_08"
"382","Miranda","19455","base.co","base.state_co_08"
"383","Morales","19473","base.co","base.state_co_08"
"384","Padilla","19513","base.co","base.state_co_08"
"385","Páez","19517","base.co","base.state_co_08"
"386","Patía","19532","base.co","base.state_co_08"
"387","Piamonte","19533","base.co","base.state_co_08"
"388","Piendamó - Tunía","19548","base.co","base.state_co_08"
"389","Puerto Tejada ","19573","base.co","base.state_co_08"
"390","Puracé","19585","base.co","base.state_co_08"
"391","Rosas","19622","base.co","base.state_co_08"
"392","San Sebastián ","19693","base.co","base.state_co_08"
"393","Santander De Quilichao","19698","base.co","base.state_co_08"
"394","Santa Rosa ","19701","base.co","base.state_co_08"
"395","Silvia","19743","base.co","base.state_co_08"
"396","Sotara","19760","base.co","base.state_co_08"
"397","Suárez","19780","base.co","base.state_co_08"
"398","Sucre","19785","base.co","base.state_co_08"
"399","Timbío","19807","base.co","base.state_co_08"
"400","Timbiquí","19809","base.co","base.state_co_08"
"401","Toribío","19821","base.co","base.state_co_08"
"402","Totoró","19824","base.co","base.state_co_08"
"403","Villa Rica ","19845","base.co","base.state_co_08"
"404","Valledupar","20001","base.co","base.state_co_09"
"405","Aguachica","20011","base.co","base.state_co_09"
"406","Agustín Codazzi ","20013","base.co","base.state_co_09"
"407","Astrea","20032","base.co","base.state_co_09"
"408","Becerril","20045","base.co","base.state_co_09"
"409","Bosconia","20060","base.co","base.state_co_09"
"410","Chimichagua","20175","base.co","base.state_co_09"
"411","Chiriguaná","20178","base.co","base.state_co_09"
"412","Curumaní","20228","base.co","base.state_co_09"
"413","El Copey ","20238","base.co","base.state_co_09"
"414","El Paso ","20250","base.co","base.state_co_09"
"415","Gamarra","20295","base.co","base.state_co_09"
"416","González","20310","base.co","base.state_co_09"
"417","La Gloria ","20383","base.co","base.state_co_09"
"418","La Jagua De Ibirico","20400","base.co","base.state_co_09"
"419","Manaure Balcón Del Cesar","20443","base.co","base.state_co_09"
"420","Pailitas","20517","base.co","base.state_co_09"
"421","Pelaya","20550","base.co","base.state_co_09"
"422","Pueblo Bello ","20570","base.co","base.state_co_09"
"423","Río De Oro","20614","base.co","base.state_co_09"
"424","La Paz ","20621","base.co","base.state_co_09"
"425","San Alberto ","20710","base.co","base.state_co_09"
"426","San Diego ","20750","base.co","base.state_co_09"
"427","San Martín ","20770","base.co","base.state_co_09"
"428","Tamalameque","20787","base.co","base.state_co_09"
"429","Montería","23001","base.co","base.state_co_10"
"430","Ayapel","23068","base.co","base.state_co_10"
"431","Buenavista","23079","base.co","base.state_co_10"
"432","Canalete","23090","base.co","base.state_co_10"
"433","Cereté","23162","base.co","base.state_co_10"
"434","Chimá","23168","base.co","base.state_co_10"
"435","Chinú","23182","base.co","base.state_co_10"
"436","Ciénaga De Oro","23189","base.co","base.state_co_10"
"437","Cotorra","23300","base.co","base.state_co_10"
"438","La Apartada ","23350","base.co","base.state_co_10"
"439","Lorica","23417","base.co","base.state_co_10"
"440","Los Córdobas ","23419","base.co","base.state_co_10"
"441","Momil","23464","base.co","base.state_co_10"
"442","Montelíbano","23466","base.co","base.state_co_10"
"443","Moñitos","23500","base.co","base.state_co_10"
"444","Planeta Rica ","23555","base.co","base.state_co_10"
"445","Pueblo Nuevo ","23570","base.co","base.state_co_10"
"446","Puerto Escondido ","23574","base.co","base.state_co_10"
"447","Puerto Libertador ","23580","base.co","base.state_co_10"
"448","Purísima De La Concepción","23586","base.co","base.state_co_10"
"449","Sahagún","23660","base.co","base.state_co_10"
"450","San Andrés De Sotavento","23670","base.co","base.state_co_10"
"451","San Antero ","23672","base.co","base.state_co_10"
"452","San Bernardo Del Viento","23675","base.co","base.state_co_10"
"453","San Carlos ","23678","base.co","base.state_co_10"
"454","San José De Uré","23682","base.co","base.state_co_10"
"455","San Pelayo ","23686","base.co","base.state_co_10"
"456","Tierralta","23807","base.co","base.state_co_10"
"457","Tuchín","23815","base.co","base.state_co_10"
"458","Valencia","23855","base.co","base.state_co_10"
"459","Agua De Dios","25001","base.co","base.state_co_11"
